cnpj,filtro1,agendamentos,vendas,cadencias,workflows,searching,ligacoes,whatsapp,buscador,exact_club,mkt,crm
27816761000172,1.0,3.0,4.0,0.0,5,0.0,246.0,False,0.0,False,False,False
27818422000125,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
27826399000110,2.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
27828552000149,1.0,0.0,0.0,2.0,11,0.0,0.0,False,0.0,False,False,False
27829683000140,2.0,110.0,5.0,2.0,10,0.0,0.0,False,0.0,False,False,False
27829683000140,2.0,110.0,5.0,2.0,10,0.0,5651.0,False,0.0,False,False,False
27829723000154,2.0,208.0,0.0,1.0,19,0.0,0.0,False,0.0,False,True,False
27841715000123,4054.0,805.0,230.0,0.0,18,3967.0,20750.0,False,0.0,False,False,False
27841715000123,4054.0,805.0,230.0,0.0,18,3967.0,48186.0,False,0.0,False,False,False
27849278000194,3.0,4.0,0.0,5.0,6,14.0,1.0,False,0.0,False,False,False
27849278000194,3.0,4.0,0.0,5.0,6,14.0,3938.0,False,0.0,False,False,False
27849376000121,1.0,5.0,6.0,0.0,3,54.0,6.0,False,0.0,False,False,False
27849742000142,1.0,0.0,0.0,2.0,0,0.0,0.0,False,0.0,False,False,False
27855494000142,1.0,30.0,5.0,2.0,5,407.0,5883.0,False,7.8,False,True,True
27857454000130,1.0,69.0,4.0,2.0,5,0.0,6342.0,False,0.0,False,False,False
27862907000116,1.0,88.0,0.0,2.0,2,230.0,1864.0,False,0.0,False,False,True
27864392000193,1.0,20.0,0.0,0.0,2,0.0,82.0,False,0.0,False,False,False
27865757000102,1.0,48.0,315.0,4.0,5,0.0,7630.0,True,0.0,True,False,True
27866142000192,1.0,35.0,10.0,1.0,2,153.0,0.0,False,6.2,False,False,False
27873168000168,1.0,0.0,0.0,0.0,1,0.0,0.0,False,7.4,True,False,True
27873536000178,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
27874305000189,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
27877807000163,1.0,0.0,0.0,0.0,6,0.0,0.0,False,0.0,False,False,False
27883575000156,1.0,3.0,0.0,0.0,2,161.0,479.0,False,0.0,False,False,False
27890725000159,1.0,88.0,33.0,0.0,7,0.0,147.0,False,0.0,False,True,False
27902981000119,1.0,201.0,3.0,0.0,13,202.0,9681.0,False,0.0,False,True,True
27913880000143,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
27914424000118,2000.0,353.0,2.0,0.0,19,137.0,10880.0,False,0.0,False,False,False
27914424000118,2000.0,353.0,2.0,0.0,19,137.0,26254.0,False,0.0,False,False,False
27915735000100,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
27916513000101,1.0,36.0,3.0,0.0,7,160.0,710.0,False,6.4,False,False,False
27923361000166,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
27923454000190,1.0,0.0,0.0,1.0,3,0.0,0.0,False,0.0,False,False,False
27924363000170,1.0,9.0,2.0,0.0,3,0.0,1617.0,False,0.0,False,False,False
27924896000151,2.0,0.0,0.0,2.0,2,0.0,0.0,False,0.0,False,False,False
27928706000174,1.0,0.0,0.0,0.0,4,0.0,0.0,False,0.0,False,False,False
27959617000195,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
27971567000161,1.0,48.0,1.0,0.0,2,192.0,1178.0,False,0.0,False,True,False
27977655000170,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
27995577000137,2.0,231.0,27.0,0.0,15,1130.0,19132.0,False,1.2,False,True,False
27995577000137,2.0,231.0,27.0,0.0,15,1130.0,19132.0,False,0.6,False,True,False
27995577000137,2.0,231.0,27.0,0.0,15,1130.0,237.0,False,1.2,False,True,False
27995577000137,2.0,231.0,27.0,0.0,15,1130.0,237.0,False,0.6,False,True,False
28000922000118,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
28001783000147,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28012528000108,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
28013214000111,1.0,9.0,1.0,1.0,3,140.0,89.0,False,0.0,False,False,True
28029565000110,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28030362000144,1.0,0.0,0.0,1.0,3,0.0,0.0,False,0.0,False,False,False
28037453000101,1.0,0.0,0.0,0.0,5,0.0,0.0,False,0.0,False,False,False
28039696000189,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
28039917000119,1.0,0.0,0.0,0.0,3,0.0,807.0,False,0.0,False,False,False
28042855000102,1.0,45.0,0.0,0.0,2,0.0,110.0,False,0.0,False,True,True
28045345000180,1.0,0.0,0.0,2.0,6,0.0,0.0,False,0.0,False,False,False
28047877000157,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28047917000160,1.0,8.0,1.0,2.0,14,54.0,6366.0,False,0.0,False,False,False
28080072000105,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28089235000110,886.0,8.0,0.0,0.0,6,0.0,3658.0,False,0.0,False,False,False
28093509000145,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
28093690000270,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28094114000167,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
28095182000140,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28101420000183,110.0,24.0,4.0,5.0,0,0.0,0.0,False,0.0,False,False,False
28101612000190,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
28103957000182,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28106467000130,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28112279000114,7.0,16.0,7.0,2.0,4,0.0,643.0,False,0.0,False,False,False
28112279000114,7.0,16.0,7.0,2.0,4,0.0,3582.0,False,0.0,False,False,False
28113826000186,1.0,0.0,0.0,2.0,0,0.0,0.0,False,0.0,False,False,False
28115607000136,1.0,0.0,6.0,1.0,2,0.0,0.0,False,0.0,False,False,False
28123190000153,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
28129102000120,41.0,19.0,0.0,0.0,4,187.0,43.0,False,0.0,False,False,False
28140540000190,1.0,29.0,12.0,0.0,7,843.0,3725.0,False,1.8,True,False,False
28159459000151,1.0,71.0,4.0,0.0,7,55.0,615.0,False,0.2,True,True,False
28172903000179,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28186737000160,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28193385000170,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28194543000106,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28195956000105,1.0,497.0,64.0,1.0,6,487.0,11065.0,False,0.0,False,False,False
28200071000157,1.0,457.0,0.0,0.0,5,3.0,25544.0,False,0.0,False,False,False
28201868000179,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
28206503000137,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28208230000160,1.0,53.0,17.0,2.0,0,178.0,915.0,False,0.0,False,False,False
28210959000170,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
28225478000139,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28232454000107,1.0,48.0,0.0,1.0,4,0.0,7763.0,False,0.0,False,True,True
28233933000148,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
28236260000180,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28243380000104,1.0,12.0,1.0,2.0,3,1.0,329.0,False,0.0,False,False,False
28245433000126,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
28270362000111,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
28286612000101,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
28287900000180,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28290846000122,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.2,False,False,False
28297049000177,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28300305000138,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28302604000101,1.0,18.0,12.0,0.0,4,10.0,0.0,False,0.8,False,False,False
28303835000130,1.0,241.0,94.0,2.0,1,322.0,13025.0,False,0.2,False,True,False
28312488000101,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28315087000105,1.0,576.0,0.0,0.0,1,0.0,13000.0,False,0.2,False,False,True
28321391000165,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28322991000148,2.0,395.0,12.0,11.0,18,0.0,4924.0,False,4.0,False,False,True
28322991000148,2.0,395.0,12.0,11.0,18,0.0,4924.0,False,13.8,False,False,True
28322991000148,2.0,395.0,12.0,11.0,18,0.0,88463.0,False,4.0,False,False,True
28322991000148,2.0,395.0,12.0,11.0,18,0.0,88463.0,False,13.8,False,False,True
28323714000150,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28329413000133,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
28331024000142,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28332261000128,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28338890000165,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28352868000170,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
28356474000190,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28358742000102,1.0,0.0,0.0,1.0,6,392.0,0.0,False,0.0,False,False,False
28360182000120,2.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28364482000188,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28364928000174,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28369479000157,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28376254000128,2025.0,208.0,39.0,3.0,3,0.0,9321.0,False,0.0,False,False,False
28380653000162,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28401270000123,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
28401286000136,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28404805000110,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28417916000160,2.0,0.0,0.0,0.0,15,0.0,0.0,False,0.0,False,False,False
28418071000128,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28420239000130,1.0,0.0,0.0,1.0,3,0.0,0.0,False,0.0,False,False,False
28442334000134,1.0,0.0,0.0,0.0,4,0.0,0.0,False,0.0,False,False,False
28443177000181,1.0,0.0,0.0,2.0,2,0.0,0.0,False,0.0,False,False,False
28445090000143,2.0,54.0,7.0,0.0,2,0.0,0.0,False,0.0,False,False,False
28445090000143,2.0,54.0,7.0,0.0,2,0.0,907.0,False,0.0,False,False,False
28450806000109,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
28453334000130,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28461880000112,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28467283000103,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28474999000120,1.0,45.0,2.0,2.0,1,5.0,0.0,False,0.0,False,False,True
28482233000197,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
28493420000176,1.0,0.0,0.0,0.0,7,0.0,0.0,False,1.0,True,True,True
28493626000104,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28518079000166,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28518803000151,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28520341000107,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28559314000148,1.0,134.0,183.0,9.0,6,1852.0,21504.0,False,0.0,False,True,False
28567536000102,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28567713000150,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28572270000196,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28575533000110,1.0,0.0,0.0,2.0,3,36.0,4.0,False,0.0,False,False,False
28577964000116,1.0,25.0,9.0,0.0,1,3361.0,4533.0,False,0.0,False,False,False
28578036000176,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28585781000142,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28591280000179,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
28596548000165,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28610212000100,1.0,59.0,7.0,1.0,1,328.0,63.0,False,29.2,False,False,True
28612816000195,1.0,35.0,18.0,2.0,4,884.0,3818.0,False,0.0,False,False,False
28620040000155,1.0,52.0,2.0,0.0,9,0.0,4336.0,True,0.0,False,True,True
28620729000180,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28621967000100,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28626100000147,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28631985000172,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28644617000169,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28651092000199,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28655738000106,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
28661893000135,1.0,1.0,1.0,2.0,3,1326.0,0.0,False,0.0,False,False,False
28663927000120,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28665766000104,220.0,147.0,33.0,0.0,4,924.0,1192.0,False,0.0,False,False,False
28675125000130,2.0,0.0,0.0,2.0,13,0.0,0.0,False,0.0,False,False,False
28675625000172,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
28680392000104,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
28710357000182,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
28718740000187,1.0,0.0,5.0,0.0,6,366.0,95.0,False,0.0,False,False,False
28720566000107,1.0,0.0,0.0,2.0,0,0.0,0.0,False,0.0,False,False,False
28729110000108,1.0,168.0,21.0,0.0,0,0.0,470.0,False,0.2,False,False,False
28738804000101,1.0,1.0,0.0,0.0,1,0.0,1.0,False,0.0,False,False,True
28742319000101,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28746443000145,11877.0,8487.0,1471.0,0.0,2,0.0,27840.0,False,0.0,False,False,False
28747374000194,1.0,14.0,3.0,7.0,5,444.0,3249.0,False,6.6,False,False,False
28750943000150,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
28772370000166,1.0,2.0,11.0,1.0,1,31.0,543.0,False,0.0,False,False,False
28779055000160,1.0,0.0,0.0,0.0,6,0.0,0.0,False,0.0,False,False,False
28784497000103,2.0,0.0,0.0,2.0,5,0.0,0.0,False,0.0,False,False,False
28786543000103,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28788390000125,1.0,18.0,12.0,4.0,17,30.0,13329.0,False,0.0,False,False,True
28799718000109,1.0,21.0,6.0,0.0,3,0.0,546.0,False,0.2,True,False,False
28801802000110,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28811781000113,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28818441000114,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28819496000149,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
28824626000131,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
28834626000112,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
28839100000125,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28841702000117,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28844734000176,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
28845223000179,1.0,1.0,1.0,0.0,3,0.0,0.0,False,0.0,False,False,False
28864200000101,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
28865656000196,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28873397000145,1.0,1.0,4.0,1.0,1,467.0,15.0,False,0.0,False,True,True
28874384000190,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28881701000104,2.0,22.0,21.0,2.0,10,0.0,0.0,False,0.0,False,False,False
28881701000104,2.0,22.0,21.0,2.0,10,0.0,328.0,False,0.0,False,False,False
28896220000164,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28899700000189,1.0,0.0,0.0,6.0,6,0.0,0.0,False,0.0,False,False,False
28906069000106,1.0,0.0,0.0,0.0,7,0.0,0.0,False,0.0,False,False,False
28917167000130,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28925799000146,1.0,1.0,3.0,0.0,2,0.0,10.0,False,0.2,False,False,False
28929707000104,1.0,1.0,0.0,0.0,4,0.0,2.0,False,0.0,False,False,False
28931212000101,1.0,0.0,0.0,0.0,5,0.0,0.0,False,0.0,False,False,False
28932371000120,1.0,74.0,5.0,0.0,1,126.0,69.0,False,0.0,False,False,True
28941695000125,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28954914000100,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28955044000194,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
28973657000154,79.0,66.0,49.0,15.0,4,0.0,0.0,False,0.0,False,False,False
28974818000124,1.0,0.0,0.0,2.0,18,0.0,0.0,False,0.0,False,True,True
28977040000107,19457.0,10129.0,726.0,0.0,0,9176.0,160450.0,False,0.0,False,False,False
28985909000165,1.0,46.0,2.0,7.0,9,1832.0,66.0,False,5.6,False,False,False
28995372000114,1.0,110.0,19.0,0.0,6,0.0,103.0,False,0.0,False,True,False
28996754000162,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29005156000147,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29023506000106,2.0,45.0,2.0,4.0,3,0.0,0.0,False,0.0,False,False,False
29023506000106,2.0,45.0,2.0,4.0,3,0.0,1373.0,False,0.0,False,False,False
29026462000160,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
29028861000160,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29039697000196,1.0,21.0,15.0,0.0,4,338.0,634.0,False,0.0,True,False,False
29049388000105,1.0,25.0,0.0,5.0,5,1600.0,6839.0,False,0.0,False,False,True
29061722000138,1.0,31.0,24.0,1.0,3,204.0,59.0,False,134.0,False,False,False
29062391000150,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29067310000105,1.0,526.0,55.0,0.0,9,767.0,19587.0,False,2.0,False,True,True
29067310000105,1.0,526.0,55.0,0.0,9,767.0,19587.0,True,2.0,False,True,True
29072219000188,1.0,3.0,0.0,0.0,0,0.0,1.0,False,0.0,False,False,False
29079343000175,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
29079402000105,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
29081265000143,5.0,1.0,0.0,0.0,4,0.0,23.0,False,0.0,False,False,False
29083754000134,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
29088649000198,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
29093509000108,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
29102583000143,561.0,26.0,1.0,0.0,2,0.0,1923.0,False,0.0,False,False,False
29139682000108,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
29143942000100,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29165327000103,2.0,857.0,144.0,8.0,17,0.0,1.0,False,0.0,False,False,False
29165327000103,2.0,857.0,144.0,8.0,17,0.0,13721.0,False,0.0,False,False,False
29171892000175,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29176588000110,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29182084000103,1.0,1.0,1.0,0.0,4,13.0,562.0,False,0.0,False,False,False
29183296000105,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
29190753000199,1.0,0.0,1.0,1.0,5,289.0,143.0,False,78.8,False,True,True
29198451000167,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29203104000185,1.0,69.0,20.0,0.0,4,258.0,147.0,False,0.0,False,False,False
29213298000108,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
29218812000190,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29228600000193,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29230508000168,1.0,0.0,0.0,0.0,4,0.0,0.0,False,0.0,False,False,False
29230763000100,1.0,116.0,33.0,2.0,8,1379.0,10827.0,False,4.8,False,False,False
29246062000160,1.0,9.0,1.0,19.0,3,295.0,697.0,False,3.6,True,False,False
29255677000152,1.0,52.0,19.0,2.0,10,987.0,6608.0,False,0.2,False,False,False
29257681000150,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29262179000137,1.0,183.0,45.0,0.0,4,0.0,2231.0,False,0.0,False,False,False
29264773000167,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
29266345000173,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
29278627000190,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
29303506000151,1.0,13.0,1.0,6.0,8,185.0,3919.0,False,4.8,True,False,False
29318931000114,1.0,0.0,0.0,0.0,11,0.0,0.0,False,0.0,False,False,False
29321420000151,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
29325233000146,1.0,10.0,1.0,0.0,4,14.0,880.0,False,1.0,False,False,False
29327781000105,6547.0,1600.0,194.0,0.0,3,0.0,12734.0,False,0.0,False,False,False
29330188000118,819.0,750.0,54.0,12.0,0,0.0,3277.0,False,0.0,False,False,False
29330915000147,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,True,True
29361449000167,1.0,4.0,0.0,1.0,1,77.0,144.0,False,0.0,False,False,False
29364024000101,1.0,0.0,0.0,2.0,4,0.0,0.0,False,0.0,False,False,False
29387715000120,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,True,True
29391104000156,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
29400040000102,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
29408095000169,1.0,0.0,0.0,0.0,13,0.0,0.0,False,0.0,False,True,True
29420546000183,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29421712000166,1.0,0.0,0.0,0.0,4,0.0,0.0,False,0.0,False,False,False
29448786000196,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
29458058000165,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
29469102000132,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
29471602000109,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
29475222000142,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29498183000107,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
29502450000164,1.0,0.0,0.0,1.0,4,0.0,0.0,False,0.0,False,False,False
29506859000159,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29528328000167,1.0,1.0,0.0,0.0,3,0.0,5.0,False,0.0,False,False,False
29551631000180,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
29558727000170,1.0,0.0,0.0,2.0,0,0.0,0.0,False,0.0,False,False,False
29562317000101,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29565236000157,11.0,9.0,2.0,2.0,5,1569.0,1198.0,False,0.0,False,False,False
29588966000173,1.0,63.0,132.0,1.0,4,59.0,568.0,False,0.0,False,False,False
29597360000102,1.0,4.0,0.0,1.0,3,115.0,545.0,False,0.0,False,True,True
29606222000134,1.0,8.0,4.0,0.0,2,3646.0,14219.0,False,0.0,False,False,False
29607802000146,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
29638067000138,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
29643797000127,1.0,0.0,0.0,0.0,9,0.0,0.0,False,0.0,False,False,False
29651283000113,1.0,0.0,0.0,1.0,2,938.0,73.0,False,4.2,False,False,True
29651287000282,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,True,False
29654425000104,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29682979000107,2079.0,538.0,104.0,29.0,12,0.0,2949.0,False,0.0,False,False,False
29702547000110,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29722072000124,1.0,67.0,6.0,0.0,4,0.0,7.0,False,0.4,True,False,False
29722363000112,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29731325000126,1.0,51.0,12.0,2.0,2,47.0,1080.0,False,2.6,False,False,False
29736703000164,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
29751789000102,1.0,0.0,0.0,0.0,6,0.0,0.0,False,0.0,False,False,False
29753587000191,1.0,0.0,0.0,1.0,5,0.0,0.0,False,0.0,False,False,False
29768638000159,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29780984000152,1485.0,423.0,38.0,0.0,3,398.0,12782.0,False,0.0,False,False,False
29782214000149,1.0,10.0,4.0,0.0,3,37.0,2760.0,False,6.6,False,False,True
29794169000142,81.0,33.0,5.0,1.0,6,0.0,2324.0,False,0.0,False,False,False
29795355000104,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29808669000196,1.0,0.0,0.0,1.0,3,0.0,0.0,False,0.0,False,False,False
29810050000116,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
29812626000184,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29833119000127,1.0,0.0,0.0,2.0,0,0.0,0.0,False,0.0,False,False,False
29833702000138,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
29842961000125,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
29858202000150,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
29868177000196,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
